VM1,VM2,VM3,VM4,VM5,VM6,VM7,VM8,VM9,VM10,VM11,VM12,VM13,VM14,VM15,VM16,VM17,VM18,VM19,VM20,VM21,VM22,VM23,VM24,VM25,VM26,VM27,VM28,VM29,VM30,VM31,VM32,VM33,VM34,VM35,VM36,VM37,VM38,VM39,VM40,VM41,VM42,VM43,VM44,VM45,VM46,VM47,VM48,VM49,VM50,VM51,VM52,VM53,VM54,VM55,VM56,VM57,VM58,VM59,VM60,VM61,VM62,VM63,VM64,VM65,VM66,VM67,VM68,VM69,VM70,VM71,VM72,VM73,VM74,VM75,VM76,VM77,VM78,VM79,VM80,VM81,VM82,VM83,VM84,VM85,VM86,VM87,VM88,VM89,VM90,VM91,VM92,VM93,VM94,VM95,VM96,VM97,VM98,VM99,VM100,VM101,VM102,VM103,VM104,VM105,VM106,VM107,VM108,VM109,VM110,VM111,VM112,VM113,VM114,VM115,VM116,VM117,VM118,VM119,VM120,VM121,VM122,VM123,VM124,VM125,VM126,VM127,VM128,VM129,VM130,VM131,VM132,VM133,VM134,VM135,VM136,VM137,VM138,VM139,VM140,VM141,VM142,VM143,VM144,VM145,VM146,VM147,VM148,VM149,VM150,VM151,VM152,VM153,VM154,VM155,VM156,VM157,VM158,VM159,VM160,VM161,VM162,VM163,VM164,VM165,VM166,VM167,VM168,VM169,VM170,VM171,VM172,VM173,VM174,VM175,VM176,VM177,VM178,VM179,VM180,VM181,VM182,VM183,VM184,VM185,VM186,VM187,VM188,VM189,VM190,VM191,VM192,VM193,VM194,VM195,VM196,VM197,VM198,VM199,VM200,VM201,VM202,VM203,VM204,VM205,VM206,VM207,VM208,VM209,VM210,VM211,VM212,VM213,VM214,VM215,VM216,VM217,VM218,VM219,VM220,VM221,VM222,VM223,VM224,VM225,VM226,VM227,VM228,VM229,VM230,VM231,VM232,VM233,VM234,VM235,VM236,VM237,VM238,VM239,VM240,VM241,VM242,VM243,VM244,VM245,VM246,VM247,VM248,VM249,VM250,VM251,VM252,VM253,VM254,VM255,VM256,VM257,VM258,VM259,VM260,VM261,VM262,VM263,VM264,VM265,VM266,VM267,VM268,VM269,VM270,VM271,VM272,VM273,VM274,VM275,VM276,VM277,VM278,VM279,VM280,VM281,VM282,VM283,VM284,VM285,VM286,VM287,VM288,VM289,VM290,VM291,VM292,VM293,VM294,VM295,VM296,VM297,VM298,VM299,VM300,VM301,VM302,VM303,VM304,VM305,VM306,VM307,VM308,VM309,VM310,VM311,VM312,VM313,VM314,VM315,VM316,VM317,VM318,VM319,VM320,VM321,VM322,VM323,VM324,VM325,VM326,VM327,VM328,VM329,VM330,VM331,VM332,VM333,VM334,VM335,VM336,VM337,VM338,VM339,VM340,VM341,VM342,VM343,VM344,VM345,VM346,VM347,VM348,VM349,VM350,VM351,VM352,VM353,VM354,VM355,VM356,VM357,VM358,VM359,VM360,VM361,VM362,VM363,VM364,VM365,VM366,VM367,VM368,VM369,VM370,VM371,VM372,VM373,VM374,VM375
93,9,40,58,43,23,50,79,48,63,36,79,63,44,7,65,53,63,43,82,7,80,77,43,26,35,31,33,24,25,18,35,67,88,7,70,5,12,29,79,52,48,28,82,6,78,14,30,83,45,39,12,52,39,34,38,45,23,15,32,22,31,13,25,69,72,14,26,66,55,39,32,19,8,20,89,49,60,40,12,28,42,85,33,87,61,75,81,5,64,17,41,52,42,23,54,15,63,9,50,8,55,68,61,40,36,8,89,27,32,52,60,6,28,31,62,40,7,86,38,46,52,85,22,78,67,89,84,62,20,11,25,67,13,69,24,56,24,13,11,88,56,79,17,54,74,54,89,41,35,56,16,72,50,15,35,12,12,18,58,74,89,27,60,45,18,65,18,53,42,17,28,10,33,25,32,32,45,26,6,81,40,8,34,76,57,85,61,9,13,51,27,33,65,45,82,66,37,82,6,26,45,54,12,59,11,7,80,21,33,42,67,21,63,45,48,50,37,26,78,89,26,76,86,82,17,16,83,79,58,75,76,5,7,53,82,48,45,24,67,41,66,13,77,9,63,24,49,5,50,61,58,83,88,21,75,51,44,44,66,48,85,50,46,10,28,47,88,66,13,8,77,56,36,27,15,70,42,36,72,18,58,7,9,47,28,47,5,36,31,13,8,51,34,57,62,36,81,66,14,78,82,22,10,66,26,31,67,50,15,31,81,25,16,22,41,58,17,59,85,51,89,40,39,80,59,31,90,5,31,31,32,33,89,22,27,58,13,76,40,59,13,11,50,65,7,53,87,89,55,66,22,40,37,12,29,88,55,23,7,19,41,47,32,55,74,34,61,15,89,51,29,58,35,47
95,90,10,62,73,36,68,18,75,83,50,48,7,5,46,34,14,28,37,67,87,25,11,65,37,60,66,24,69,41,59,30,62,36,73,88,23,87,84,18,83,61,84,81,30,49,57,26,21,64,13,67,43,26,19,89,88,75,50,66,28,13,82,72,56,17,60,59,63,72,23,82,6,82,6,31,15,13,23,51,43,6,71,66,27,85,80,87,43,45,37,75,14,47,36,64,50,90,69,80,20,67,19,34,20,82,12,71,58,28,60,60,45,20,40,30,51,26,22,33,76,7,69,62,89,21,38,53,59,41,23,60,22,47,49,82,86,32,82,25,72,22,29,89,59,87,83,69,83,57,57,88,56,7,44,63,31,85,48,14,37,37,68,26,45,6,23,39,27,88,50,18,61,56,59,40,23,76,34,53,16,44,54,69,8,87,23,88,77,49,11,56,69,89,73,48,57,54,86,17,51,35,24,41,29,69,90,31,8,16,73,13,36,17,14,58,28,78,47,71,90,78,24,71,42,40,62,39,39,24,56,65,36,84,45,5,30,35,79,58,16,82,67,84,55,62,79,80,8,64,68,8,63,5,76,38,22,49,20,80,20,13,21,76,24,74,50,10,19,72,27,88,23,53,61,73,28,37,42,81,17,32,19,24,66,53,84,34,30,33,84,59,55,36,45,64,5,66,76,68,51,15,56,34,33,86,42,61,30,58,75,37,68,61,50,89,16,62,24,56,58,38,52,21,71,22,34,76,89,40,38,15,9,29,27,71,38,66,74,42,35,17,28,32,79,10,24,16,82,51,19,15,13,34,62,74,90,59,56,60,54,44,54,13,90,34,54,52,36,57,41,46,51,12,35
28,62,83,8,7,74,51,51,43,23,20,73,26,76,66,45,86,82,65,9,90,24,68,38,44,64,50,47,62,9,60,76,72,47,25,67,84,87,72,11,70,49,32,10,50,90,56,76,58,24,45,27,19,12,43,80,79,8,51,22,35,62,27,53,20,87,42,85,71,69,15,21,5,46,32,31,29,8,77,74,17,10,40,65,47,18,88,70,79,48,27,71,19,80,90,7,88,31,22,45,13,69,26,81,35,23,73,81,22,81,44,16,17,75,75,53,73,23,6,28,50,42,53,41,51,79,30,16,29,9,54,51,55,26,18,69,80,44,16,60,66,40,18,8,38,70,7,78,13,20,90,74,84,72,43,60,29,46,51,42,8,60,8,33,71,18,14,16,22,5,53,17,50,46,13,74,35,57,23,48,39,29,13,26,15,8,50,48,12,70,13,29,66,37,6,79,31,31,77,33,41,71,40,87,22,25,43,26,15,72,72,67,28,58,72,64,47,26,49,30,45,28,57,50,6,90,86,83,76,27,62,76,56,63,45,63,84,66,74,77,71,75,15,28,11,37,10,45,89,18,33,35,68,63,77,71,25,70,11,77,14,16,20,53,8,32,65,59,54,33,39,79,54,77,21,24,8,57,51,88,71,54,79,39,33,53,90,8,84,34,83,48,54,30,49,49,86,60,39,86,39,41,7,39,13,37,26,10,30,59,39,15,65,29,14,58,38,85,89,73,89,49,44,19,63,51,77,56,61,86,65,58,52,20,8,48,70,38,60,26,84,80,35,80,10,85,70,40,56,80,54,14,69,25,34,6,34,84,46,81,7,81,45,71,51,53,69,80,89,86,27,19,78,76,9
48,71,53,81,10,12,42,17,8,52,85,39,53,38,24,54,51,22,75,21,86,85,8,17,47,8,90,62,54,63,80,32,55,80,67,21,60,49,64,67,29,81,59,27,49,5,56,22,51,53,52,74,13,46,85,15,35,90,28,15,15,8,10,8,26,68,37,72,13,41,9,21,39,77,45,36,17,74,6,34,78,73,7,52,41,48,71,41,63,37,83,77,14,16,33,34,60,47,26,60,8,80,87,38,38,64,28,42,26,40,28,16,14,80,28,18,48,64,51,88,71,34,64,29,57,46,77,80,28,80,50,7,50,43,88,85,51,83,20,90,32,26,52,38,66,43,27,89,21,82,12,37,28,28,68,51,21,39,65,47,77,41,70,74,56,15,32,71,46,33,40,19,33,36,73,29,10,6,30,31,14,39,43,79,29,69,64,57,9,81,85,36,25,64,50,44,55,35,90,75,70,36,22,71,48,71,51,77,73,80,77,30,39,5,84,13,51,42,39,42,71,5,78,46,72,43,57,74,39,19,26,71,61,77,90,5,58,12,47,69,66,53,33,88,79,56,11,87,57,89,77,12,57,9,22,39,67,35,68,46,12,29,44,67,86,82,67,10,59,64,69,62,72,67,75,45,71,70,47,26,76,68,5,64,48,67,55,71,45,82,77,45,58,46,29,89,81,79,71,55,45,10,48,69,56,32,59,13,35,20,41,10,70,56,14,41,32,29,54,45,58,66,22,13,23,43,64,69,26,35,23,69,88,38,17,51,88,88,19,19,9,80,74,59,43,48,80,79,58,85,55,65,73,71,23,52,58,76,50,83,17,89,39,66,13,53,60,7,79,80,38,68,20,12,69
50,78,59,65,72,85,73,16,8,27,43,19,80,65,32,40,63,6,52,39,25,77,66,80,36,62,25,88,79,17,5,6,40,77,72,42,87,73,22,27,25,32,45,80,52,23,14,40,10,39,40,24,25,18,66,35,58,74,26,77,24,87,83,8,41,41,29,79,73,16,60,89,85,83,71,83,81,31,62,41,20,61,28,87,30,8,41,44,75,14,52,5,41,64,21,30,72,11,10,86,82,37,43,62,57,41,82,42,61,33,49,17,17,14,89,76,86,29,60,62,27,89,38,43,64,74,89,9,86,5,10,87,83,8,6,10,40,27,77,21,56,8,22,76,41,52,64,58,56,88,62,34,72,14,85,49,88,8,12,43,53,44,64,46,5,52,33,24,32,34,46,8,60,41,50,27,73,21,59,31,39,13,10,16,20,85,18,44,86,80,59,36,76,49,42,21,89,61,31,30,28,41,72,54,30,68,75,88,45,18,89,58,76,71,58,81,73,43,64,61,87,38,47,81,75,29,85,45,28,83,53,33,86,16,32,85,55,21,47,85,64,68,6,55,54,31,18,71,53,81,87,77,83,29,52,40,8,62,31,67,16,35,73,49,52,43,63,55,11,73,28,38,82,12,30,43,81,14,42,56,18,13,63,88,19,62,90,70,87,17,63,7,9,84,89,7,90,28,35,51,6,8,32,29,8,79,60,53,66,68,44,71,43,6,38,87,21,17,80,25,70,33,61,78,87,5,54,85,23,79,28,16,41,77,40,86,71,34,29,20,63,65,67,63,35,53,40,66,14,66,73,48,16,18,30,43,50,6,28,87,51,65,83,41,52,79,12,37,27,21,6,14,41,41,90
74,86,36,25,39,51,24,34,79,89,54,86,34,85,14,5,64,31,6,78,62,58,55,6,67,73,19,87,44,28,6,63,90,82,9,89,51,24,47,51,10,44,33,8,55,43,11,17,81,30,11,62,22,26,35,85,14,50,41,48,35,54,87,74,74,24,24,72,21,21,59,45,56,14,77,33,70,69,76,8,5,80,20,49,43,12,64,10,21,54,57,24,23,23,22,64,64,15,43,46,44,59,41,15,73,13,15,43,13,16,89,9,17,42,7,79,63,15,57,8,86,89,13,18,42,15,66,48,43,22,55,16,51,55,56,82,10,22,68,65,5,78,41,69,33,58,87,88,43,69,29,69,88,72,61,26,14,36,74,76,37,50,20,76,50,77,85,17,36,30,45,76,81,6,15,65,9,35,19,18,65,41,15,33,19,45,18,6,86,23,17,38,74,6,30,42,64,82,40,28,44,7,36,74,16,83,56,39,11,32,65,20,27,30,16,70,80,33,16,5,75,32,80,88,76,66,8,21,51,23,36,51,8,84,85,17,10,14,41,40,59,15,85,21,27,80,23,10,54,20,83,18,14,8,88,33,34,8,59,68,54,81,70,70,57,83,34,87,33,59,65,53,81,75,74,70,23,85,67,50,75,66,27,63,75,51,55,69,24,57,84,21,46,73,31,61,32,45,30,18,81,8,14,10,74,68,47,77,58,67,33,90,46,40,65,88,51,87,11,6,64,81,5,59,11,65,53,41,16,9,23,24,17,44,77,40,40,18,41,27,90,55,89,76,55,84,72,17,80,69,34,72,79,7,44,67,49,7,56,27,81,73,37,43,63,72,81,12,55,53,29,54,12,89,59
35,16,38,18,51,18,65,43,90,58,70,88,43,87,87,43,19,34,41,77,69,62,42,44,26,9,42,86,48,58,21,34,34,40,8,50,30,31,14,21,90,36,59,59,89,70,80,37,61,23,24,53,65,35,76,72,23,22,87,75,87,80,16,7,35,50,55,25,66,15,70,69,33,54,39,78,10,30,19,37,70,47,83,79,87,67,37,9,87,80,38,31,8,43,39,84,31,48,42,68,73,48,74,80,19,57,9,19,63,38,44,71,66,42,69,56,8,25,22,15,55,7,37,10,28,79,63,8,40,45,90,29,63,30,45,28,74,16,26,16,5,82,74,27,39,88,15,13,38,76,7,69,84,71,84,86,72,28,24,39,50,12,13,56,37,74,17,85,67,13,89,15,18,50,44,75,77,63,58,47,23,32,83,83,73,6,16,70,83,33,24,39,38,34,26,24,77,57,71,28,72,85,57,33,23,86,49,21,66,89,10,44,90,87,18,7,43,34,87,6,31,19,68,19,51,15,86,86,51,60,64,47,18,67,67,43,45,61,75,10,86,27,32,83,69,24,19,57,27,26,23,59,70,36,19,76,25,58,65,66,62,90,71,7,21,61,7,46,20,5,20,89,69,20,34,66,75,35,21,53,78,71,69,13,7,60,67,86,38,24,83,87,86,12,30,42,16,61,86,89,8,26,49,11,75,51,27,51,8,33,66,48,62,81,18,66,7,76,74,32,69,90,77,15,72,63,66,19,83,62,30,90,17,55,44,85,82,20,14,58,71,71,64,80,14,89,16,71,51,55,8,6,75,11,45,74,44,7,11,37,5,49,9,71,88,55,11,83,70,83,61,42,63,84,58
46,25,77,21,66,19,35,90,67,5,76,28,74,5,74,84,32,18,73,44,28,42,48,39,79,14,20,17,24,6,84,13,27,76,77,43,68,55,30,49,79,23,90,28,87,38,86,71,18,12,59,58,43,41,60,6,42,82,64,47,44,61,15,55,23,52,42,64,30,5,80,87,56,8,86,74,49,8,45,9,48,60,79,53,5,72,23,20,45,69,32,18,83,70,25,89,34,41,82,20,69,80,83,27,24,8,45,25,5,57,47,14,32,86,35,16,36,62,64,44,8,26,25,45,16,46,89,51,56,77,90,30,90,25,89,16,83,82,21,63,65,10,48,72,87,29,21,7,59,69,34,77,41,43,87,36,51,55,69,38,80,29,55,20,19,65,67,10,88,82,12,76,30,57,17,15,86,37,49,76,55,83,16,81,28,72,51,16,72,43,24,39,52,23,54,49,61,48,64,71,64,48,38,38,28,62,26,77,15,52,5,80,19,10,77,76,84,67,81,66,34,26,68,66,38,68,48,47,36,42,31,90,16,15,21,45,11,14,47,72,5,29,37,47,19,63,86,19,25,35,74,70,21,12,87,63,57,57,28,63,7,14,44,83,38,37,16,26,71,22,78,30,25,28,43,78,83,15,74,67,60,70,75,42,36,42,30,74,55,15,57,11,72,57,51,16,61,15,29,82,79,34,65,34,35,61,15,22,59,7,35,70,58,65,53,31,79,42,5,34,77,68,24,71,74,86,50,71,26,42,23,62,49,49,77,78,74,66,13,54,87,80,18,9,74,59,7,68,13,58,77,73,48,23,14,16,16,85,32,12,26,49,11,76,44,30,20,84,52,51,5,6,51,80,68
92,64,9,14,37,68,72,57,56,25,33,78,66,72,36,75,39,17,19,22,40,45,60,10,25,48,9,69,16,74,58,54,22,20,11,10,15,80,44,61,41,73,8,51,22,16,48,43,42,26,25,14,38,19,26,85,6,74,77,73,54,62,13,26,67,49,84,9,33,49,88,85,14,62,31,30,16,43,90,86,11,23,24,36,23,18,81,63,88,9,86,53,70,54,27,56,10,75,23,52,43,36,62,58,84,8,70,85,50,57,33,49,53,70,18,7,52,43,55,46,15,8,7,64,24,89,15,43,41,65,6,13,42,49,27,33,64,48,53,30,81,9,75,21,82,74,50,79,41,67,85,10,83,87,47,69,40,71,44,20,48,68,28,77,19,65,42,62,78,87,64,80,75,7,6,19,13,30,66,34,59,11,68,88,50,42,54,54,46,42,66,58,27,24,53,31,12,49,47,78,55,24,8,81,44,51,80,90,53,68,90,79,70,9,70,8,32,38,64,84,53,46,41,19,89,22,50,86,43,10,30,58,44,46,12,62,20,85,61,39,21,61,16,15,84,21,74,6,26,45,49,88,61,59,77,64,66,86,70,33,36,36,60,73,60,44,26,71,47,79,31,19,90,43,18,60,36,47,48,41,41,90,39,35,5,45,27,68,56,47,28,51,62,88,19,29,17,20,56,87,17,57,12,17,21,13,24,5,55,42,75,68,80,86,5,33,17,60,52,8,15,24,36,11,55,61,40,34,58,90,38,42,57,32,37,14,14,68,70,49,33,52,67,42,6,64,55,35,11,42,85,77,76,89,73,78,18,27,56,87,16,64,45,86,83,77,83,85,49,73,60,43,37,8,79
44,60,74,10,28,68,15,46,59,81,19,8,55,10,88,46,73,56,28,80,15,56,81,51,79,49,23,77,90,35,6,86,85,54,88,26,47,81,36,18,60,7,52,16,75,21,72,80,56,29,75,41,68,25,14,29,66,11,60,59,80,23,87,64,37,11,30,46,48,82,64,84,61,50,13,71,53,64,11,71,47,57,25,10,13,81,27,36,44,57,76,26,30,58,15,39,69,41,47,51,44,24,90,44,81,70,11,77,20,37,40,59,57,80,53,40,29,90,70,45,55,64,70,22,16,58,36,40,28,47,17,34,43,24,83,89,41,63,52,65,49,37,34,31,41,52,73,69,78,84,42,6,65,63,12,13,62,72,79,15,89,68,89,71,66,23,23,7,6,82,56,24,88,37,67,64,40,26,19,56,42,53,57,22,63,59,39,12,60,42,67,66,36,88,86,13,84,85,75,71,33,20,79,87,50,82,78,33,28,66,59,15,40,57,83,48,24,41,50,53,21,42,11,46,88,29,28,35,46,31,18,70,60,54,16,26,70,23,50,60,89,57,53,90,76,87,30,44,45,7,21,65,7,64,12,73,64,81,25,22,60,63,60,7,90,38,89,25,49,34,62,53,54,32,36,87,85,49,86,52,37,76,38,70,41,9,39,90,25,13,60,42,51,34,28,78,38,63,59,43,55,41,63,22,82,35,59,50,15,10,58,55,8,29,67,5,40,52,50,41,65,56,58,7,47,55,67,43,52,26,85,35,48,21,63,59,43,45,19,32,65,28,15,33,41,34,90,32,5,51,88,88,58,30,88,19,59,50,31,71,51,51,89,76,28,20,20,69,74,53,31,8,81,69,51
7,16,26,36,51,66,10,88,31,26,32,57,87,74,88,51,46,45,21,78,26,78,76,8,74,40,84,25,47,44,64,7,30,63,77,57,43,6,38,28,64,63,5,87,50,34,17,87,54,61,74,77,11,32,77,67,81,82,50,35,51,32,60,77,36,26,15,69,47,22,89,31,51,54,79,53,51,78,20,65,21,13,27,16,39,86,37,85,26,24,76,53,30,39,88,59,51,85,53,58,50,66,55,83,83,89,11,16,49,89,85,30,32,25,11,40,55,44,76,42,74,32,11,67,32,53,35,68,5,77,35,75,78,43,73,46,56,25,60,5,48,27,88,23,10,47,11,41,17,28,16,18,87,60,66,20,37,89,23,44,47,31,23,8,20,31,84,75,53,86,77,45,11,73,30,58,61,53,24,70,41,65,30,62,72,32,30,30,72,39,24,77,66,88,17,20,32,80,42,38,73,8,51,13,81,40,13,62,26,54,64,10,21,6,49,20,27,49,20,5,40,36,68,34,15,87,42,64,56,20,26,74,82,54,9,67,52,79,58,77,23,30,10,7,79,62,42,11,21,41,58,85,16,46,39,75,26,46,82,60,45,72,53,34,21,25,81,56,42,56,57,69,51,26,67,6,79,9,64,12,51,87,76,22,32,23,33,87,21,43,56,47,38,85,85,76,70,59,28,58,76,63,34,7,5,8,71,17,24,54,79,27,88,57,32,83,63,47,6,30,48,58,65,15,65,86,83,28,17,22,26,80,88,54,36,35,26,24,80,89,50,49,64,52,7,6,68,67,9,30,45,88,69,22,18,47,24,45,86,5,51,87,81,29,33,23,65,85,36,27,16,63,47,57,26
25,88,49,66,61,31,42,75,24,62,54,78,77,49,43,87,73,60,71,43,26,72,58,25,61,83,15,19,9,40,15,70,52,48,67,28,84,66,20,43,45,89,28,29,31,49,34,41,78,51,50,46,44,35,84,35,41,72,42,83,19,73,81,67,90,68,81,89,84,30,57,38,63,77,78,11,48,38,65,35,85,42,34,84,71,71,42,78,9,38,25,24,74,41,85,44,22,23,48,41,60,79,46,36,33,35,5,12,42,87,5,64,18,42,79,74,38,16,36,6,55,56,16,65,11,37,11,90,13,62,70,33,32,62,5,40,61,87,37,39,67,24,69,15,44,84,48,35,88,84,27,50,59,16,28,38,57,24,87,20,14,9,62,18,57,23,84,34,71,78,6,87,70,50,12,23,37,41,16,43,61,11,42,21,75,82,6,81,72,16,69,35,87,12,16,88,33,14,73,78,63,74,40,53,24,14,16,40,37,69,38,25,84,24,29,52,12,23,70,18,25,51,11,76,80,53,30,65,35,56,16,71,40,33,55,84,37,87,13,90,30,76,83,89,65,12,90,22,55,23,71,87,83,81,53,38,89,48,79,60,18,23,87,43,53,90,55,59,28,58,82,53,79,46,11,51,64,53,29,24,21,11,8,63,67,39,24,61,51,45,15,85,12,39,26,14,57,88,39,84,58,32,33,40,79,38,31,70,56,84,75,37,81,19,19,14,44,70,75,14,29,73,70,57,35,89,53,11,14,88,62,25,75,39,39,26,80,58,44,49,70,65,63,9,81,53,85,88,81,68,29,87,71,51,18,5,48,43,25,25,35,29,52,40,26,19,81,24,40,9,68,88,65,42,57
36,14,62,45,33,7,68,57,22,65,86,63,59,45,10,32,15,53,22,27,80,72,49,78,39,47,41,34,16,20,78,74,5,34,52,32,64,10,69,51,28,16,64,39,35,47,89,44,53,62,49,41,18,46,25,66,73,8,21,51,44,61,41,80,69,51,88,18,80,30,61,50,41,51,40,46,14,15,80,86,65,81,10,70,5,46,62,61,67,86,34,16,45,65,86,6,65,8,34,51,82,80,33,46,10,50,15,66,5,21,79,46,55,23,33,40,74,68,32,31,63,62,75,11,73,75,62,65,20,71,7,30,52,32,47,33,77,52,17,43,51,74,58,82,5,49,51,53,26,24,50,77,43,33,38,65,57,30,12,11,58,56,5,15,40,36,24,85,32,29,65,62,53,50,45,17,12,79,17,18,60,40,65,65,31,33,62,76,90,18,12,8,55,54,89,74,5,68,66,50,80,14,33,35,40,38,81,8,51,12,41,81,90,8,6,17,49,20,49,69,28,75,52,81,40,67,36,74,9,75,50,33,21,20,82,20,17,75,79,12,83,83,73,83,63,62,27,86,67,36,51,87,63,38,57,38,84,48,9,40,23,76,26,86,58,62,12,56,42,23,9,62,66,42,10,11,46,75,34,67,43,89,81,51,13,83,35,79,7,6,22,88,90,67,53,69,74,7,61,9,76,69,70,45,15,86,16,72,38,58,71,13,56,89,84,23,52,80,37,5,72,19,52,15,16,56,67,49,66,46,71,63,86,89,25,26,8,57,76,31,52,38,86,9,67,90,70,73,49,31,39,82,27,73,6,54,77,50,68,61,61,26,72,45,10,73,71,46,67,49,36,60,61,82,30
64,80,27,83,88,88,53,9,8,46,5,35,22,16,79,89,69,50,61,57,6,26,57,13,9,55,50,68,58,66,47,28,72,38,40,32,5,46,27,89,90,38,61,67,31,79,10,49,79,24,30,68,44,7,18,27,82,80,56,25,88,66,88,33,51,56,47,39,90,58,88,81,90,9,38,85,76,43,58,65,40,38,73,67,83,20,33,27,61,78,75,68,76,58,84,75,84,55,48,59,35,5,7,88,60,86,24,56,9,18,58,10,20,88,20,71,48,84,78,27,88,84,21,23,65,32,50,66,83,24,71,85,53,29,50,61,28,35,57,80,37,88,22,75,81,11,24,74,48,12,30,68,39,71,33,57,65,8,45,8,10,80,22,53,53,31,29,30,50,51,27,12,14,52,42,19,44,22,76,21,8,43,42,52,68,10,58,53,13,33,89,80,76,18,45,70,31,71,83,19,67,54,34,56,54,17,62,69,26,10,65,82,18,69,22,86,42,23,23,32,40,27,54,62,13,89,61,61,17,27,59,41,20,18,58,7,35,67,34,77,67,58,81,46,56,15,12,78,9,53,20,66,20,45,49,32,15,81,11,9,85,23,15,81,62,69,39,6,47,76,65,35,25,42,37,9,48,82,5,65,48,75,63,49,87,29,73,11,10,64,24,49,18,78,21,51,37,70,76,74,70,89,19,39,76,40,20,73,12,14,31,48,43,13,40,61,13,20,90,34,58,72,63,7,11,26,85,82,70,80,69,56,39,45,67,69,44,35,80,60,56,79,41,28,32,38,11,75,45,8,58,40,34,71,64,67,64,17,59,71,6,21,54,17,43,14,10,63,28,14,64,78,79,71,17
61,18,32,79,59,38,13,8,50,63,11,90,22,46,81,14,61,14,19,78,89,17,39,23,49,79,20,31,88,54,67,61,50,23,40,84,31,34,87,32,72,12,31,23,66,66,49,67,62,26,36,30,57,75,69,9,73,9,72,61,44,25,28,20,71,38,46,63,37,6,57,25,17,12,52,76,38,22,8,60,10,63,52,14,57,59,86,9,37,79,22,40,49,52,25,29,61,20,59,73,12,72,5,89,64,53,24,39,44,19,11,80,28,70,29,66,62,14,75,49,20,28,24,71,14,83,38,76,24,19,52,19,14,51,90,8,77,23,50,43,48,32,8,26,70,47,37,88,84,8,53,82,81,54,76,12,85,47,53,75,54,40,10,67,74,33,60,25,22,46,73,58,12,20,13,22,59,46,63,16,9,48,82,84,29,85,73,21,49,57,21,83,39,30,86,64,44,24,59,71,87,38,79,82,77,72,82,9,39,32,53,54,50,70,82,58,71,29,19,57,40,18,73,69,72,87,89,31,23,6,53,76,9,57,79,90,46,65,28,51,18,23,14,30,90,69,46,63,89,73,56,55,85,37,77,40,35,23,31,46,31,31,66,7,43,13,29,15,39,23,47,23,25,15,31,46,35,18,62,66,45,70,11,50,54,8,57,60,38,37,58,80,47,57,58,38,35,29,36,27,30,72,73,71,7,66,65,12,78,33,75,56,49,20,85,79,24,16,32,88,80,71,46,42,55,32,34,47,38,37,63,20,15,61,7,43,49,7,90,42,69,25,25,32,48,27,35,48,19,14,81,90,77,11,85,28,81,83,14,10,44,25,44,41,23,71,14,71,13,66,67,45,77,78,64
67,80,65,6,43,25,34,75,64,35,80,18,67,37,36,72,26,54,43,46,30,32,71,41,51,11,5,8,9,38,70,8,24,55,72,52,11,29,33,38,49,57,27,64,15,26,85,66,88,33,65,41,9,71,7,62,62,38,65,25,24,84,84,22,20,43,88,36,72,31,71,17,43,82,18,16,11,70,68,39,33,54,37,53,42,30,26,36,80,55,59,86,38,6,61,9,74,56,6,72,26,21,20,69,81,26,58,21,66,60,47,34,49,81,48,35,57,85,22,20,55,54,9,5,5,89,29,10,87,80,42,21,34,24,6,26,61,30,27,18,73,82,69,79,49,63,47,82,18,46,67,63,90,41,56,75,26,9,36,80,13,79,85,67,87,53,62,80,64,64,17,46,5,44,13,69,87,60,77,10,73,15,89,16,36,33,24,73,75,46,63,42,37,76,78,19,68,82,75,48,9,59,34,19,19,8,22,34,38,5,82,25,90,50,71,41,11,47,24,43,72,13,17,9,86,24,30,14,63,25,8,33,88,81,36,34,57,15,56,84,9,5,56,60,31,65,77,55,54,37,70,15,62,77,7,36,14,15,10,75,86,70,73,67,6,28,20,31,33,74,10,37,75,22,85,7,85,33,6,23,58,62,48,42,39,5,48,59,34,85,84,66,57,83,68,15,46,75,35,44,15,46,14,6,21,75,88,25,24,27,67,11,78,23,6,83,12,45,38,49,6,40,55,9,29,88,20,63,47,52,48,90,90,87,62,40,22,53,27,70,7,76,58,56,13,84,53,60,46,18,36,56,38,60,6,23,19,61,17,44,86,10,7,9,18,53,87,80,73,44,18,39,26,58,71
